id,word,base_probability
1531,buffa,0.17334258402713537
1532,buffe,0.18370336108541474
1533,buffi,0.13894542090656797
1534,buffo,0.14941412272587112
1535,buffs,0.18374961455442493
1536,buffy,0.11296638914585261
1537,bufos,0.25217391304347825
1538,bufty,0.163768115942029
1539,buggy,0.12112241751464693
1540,bugle,0.24383287079864321
1541,buhls,0.24566759173604688
1542,buhrs,0.25780141843971627
1543,buiks,0.247718162195498
1544,build,0.21154794942954055
1545,built,0.22452975639839656
1546,buist,0.27531606537156955
1547,bukes,0.29247610237434474
1548,bulbs,0.2185322232500771
1549,bulge,0.24383287079864321
1550,bulgy,0.1730958988590811
1551,bulks,0.24173604687018194
1552,bulky,0.17095282146160962
1553,bulla,0.20812519272278757
1554,bulls,0.2185322232500771
1555,bully,0.14774899784150478
1556,bulse,0.321245760098674
1557,bumbo,0.16268886833179155
1558,bumfs,0.21421523280912733
1559,bumph,0.15252852297255629
1560,bumps,0.22815294480419365
1561,bumpy,0.15736971939562133
1562,bunas,0.30442491520197346
1563,bunce,0.2432932469935245
1564,bunch,0.1677150786308973
1565,bunco,0.2090040086339809
1566,bunde,0.24984582176996606
1567,bundh,0.17426765340733888
1568,bunds,0.24989207523897625
1569,bundt,0.1979340117175455
1570,bundu,0.1471322849213691
1571,bundy,0.17910884983040393
1572,bungs,0.2374190564292322
1573,bungy,0.16663583102065987
1574,bunia,0.2596207215541166
1575,bunje,0.21651248843663276
1576,bunjy,0.14577551649707063
1577,bunko,0.2009404872032069
1578,bunks,0.2352759790317607
1579,bunns,0.2120721554116559
1580,bunny,0.14128893000308357
1581,bunts,0.26287388220783225
1582,bunty,0.19209065679925996
1583,bunya,0.23364168979340116
1584,buoys,0.2669596053037311
1585,buppy,0.12690410114091888
1586,buran,0.26577243293246994
1587,buras,0.32301880974406416
1588,burbs,0.23066604995374654
1589,burds,0.26848596978106687
1590,buret,0.28142152328091274
1591,burfi,0.2030527289546716
1592,burgh,0.18038852913968548
1593,burgs,0.2560129509713228
1594,burin,0.23137526981190257
1595,burka,0.24346284304656182
1596,burke,0.25382362010484116
1597,burks,0.2538698735738514
1598,burls,0.2826395312981807
1599,burly,0.21185630588960838
1600,burns,0.2761794634597595
1601,burnt,0.2242213999383287
1602,buroo,0.1963305581251927
1603,burps,0.2617946345975948
1604,burqa,0.22198581560283687
1605,burro,0.1963305581251927
1606,burrs,0.23066604995374654
1607,burry,0.15988282454517422
1608,bursa,0.32301880974406416
1609,burse,0.3333795868023435
1610,burst,0.2814677767499229
1611,busby,0.1985353068146778
1612,bused,0.3070921985815602
1613,buses,0.26927227875423987
1614,bushy,0.22567067530064755
1615,busks,0.18976256552574777
1616,busky,0.2217391304347826
1617,bussu,0.16655874190564293
1618,busti,0.27531606537156955
1619,busts,0.2173604687018193
1620,busty,0.24933703361085416
1621,butch,0.17300339192106073
1622,buteo,0.2857385137218625
1623,butes,0.3200740055504163
1624,butle,0.2692876965772433
1625,butoh,0.21016034535923528
1626,butte,0.2173142152328091
1627,butts,0.2173604687018193
1628,butty,0.146577243293247
1629,butut,0.11460067838421215
1630,butyl,0.19855072463768117
1631,buxom,0.16712920135676843
1632,buyer,0.2625963613937712
1633,buzzy,0.1024668516805427
1634,bwana,0.17897008942337342
1635,bwazi,0.19810360777058278
1636,byded,0.19759481961147085
1637,bydes,0.30035460992907803
1638,byked,0.2207986432315757
1639,bykes,0.28573851372186243
1640,bylaw,0.2174067221708295
1641,byres,0.3266419981498613
1642,byrls,0.27590194264569845
1643,byssi,0.2177767499229109
1644,bytes,0.313336416897934
1645,byway,0.16543324082639532
1646,caaed,0.2641535615171138
1647,cabal,0.20067838421214929
1648,cabas,0.2514646931853223
1649,cabby,0.18068146777674993
1650,caber,0.31552574776441566
1651,cabin,0.25217391304347825
1652,cable,0.3033919210607462
1653,cabob,0.21712920135676844
1654,caboc,0.21712920135676844
1655,cabre,0.31552574776441566
1656,cacao,0.19204440333024975
1657,cacas,0.22637989515880358
1658,cache,0.2534690101757632
1659,cacks,0.2495837187789084
1660,cacky,0.1788004933703361
1661,cacti,0.23237742830712305
1662,caddy,0.19341658957755165
1663,cadee,0.2641535615171138
1664,cades,0.36691335183472096
1665,cadet,0.31495528831329017
1666,cadge,0.2895004625346901
1667,cadgy,0.21876349059512795
1668,cadie,0.32210915818686403
1669,cadis,0.3221554116558742
1670,cadre,0.3282608695652174
1671,caeca,0.22633364168979342
1672,caese,0.32909343200740054
1673,cafes,0.34628430465618254
1674,caffs,0.24357076780758558
1675,caged,0.2895004625346901
1676,cager,0.31578785075547333
1677,cages,0.3544403330249769
1678,cagey,0.28365710761640456
1679,cagot,0.26819303114400245
1680,cahow,0.23519888991674376
1681,caids,0.3221554116558742
1682,cains,0.32984890533456673
1683,caird,0.2835029293863706
1684,cairn,0.2911964230650632
1685,cajon,0.2420444033302498
1686,cajun,0.21233425840271353
1687,caked,0.2873573851372186
1688,cakes,0.35229725562750536
1689,cakey,0.28151403021893306
1690,calfs,0.2955442491520197
1691,calid,0.2713691026827012
1692,calif,0.25074005550416284
1693,calix,0.23798951588035772
1694,calks,0.30155720012334253
1695,calla,0.1755935861856306
1696,calls,0.27835337650323777
1697,calms,0.30881899475794017
1698,calmy,0.23803576934936788
1699,calos,0.34677767499229106
1700,calpa,0.20672217082947889
1701,calps,0.30948196114708604
1702,calve,0.28900709219858156
1703,calyx,0.2120104841196423
1704,caman,0.1995991366019118
1705,camas,0.25684551341350603
1706,camel,0.30877274128893
1707,cameo,0.32522355843354916
1708,cames,0.359559050262103
1709,camis,0.3148011100832563
1710,camos,0.3252698119025594
1711,campi,0.24316990440949737
1712,campo,0.25363860622880047
1713,camps,0.2879740980573543
1714,campy,0.217190872648782
1715,camus,0.2955596669750231
1716,canal,0.22110699969164355
1717,candy,0.2389300030835646
1718,caned,0.30966697502312673
1719,caneh,0.29898242368177613
1720,caner,0.3359543632439099
1721,canes,0.3746068455134135
1722,cangs,0.29724020968239284
1723,canid,0.26490903484427997
1724,canna,0.16913351834720936
1725,canns,0.27189330866481654
1726,canny,0.20111008325624424
1727,canoe,0.34027135368485967
1728,canon,0.2375578168362627
1729,canso,0.3403176071538698
1730,canst,0.3226950354609929
1731,canto,0.2883595436324391
1732,cants,0.3226950354609929
1733,canty,0.2519118100524206
1734,capas,0.25750847980265185
1735,caped,0.29528214616096204
1736,caper,0.3215695343817453
1737,capes,0.36022201665124887
1738,capex,0.26190255935861856
1739,caphs,0.28464384828862166
1740,capiz,0.219395621338267
1741,caple,0.3094357076780758
1742,capon,0.268686401480111
1743,capos,0.3259327782917052
1744,capot,0.27397471477027446
1745,capri,0.2768115942028985
1746,capul,0.245436324390996
1747,caput,0.2442645698427382
1748,carap,0.2188559975331483
1749,carat,0.2385291396854764
1750,carbo,0.28123650940487205
1751,carbs,0.3155720012334258
1752,carby,0.24478877582485353
1753,cardi,0.2835029293863706
1754,cards,0.32830712303422754
1755,cardy,0.25752389762565525
1756,cared,0.3282608695652174
1757,carer,0.29044094973789697
1758,cares,0.3932007400555041
1759,caret,0.34124267653407336
1760,carex,0.29488128276287384
1761,cargo,0.28149861239592966
1762,carks,0.313691026827012
1763,carle,0.34241443108233116
1764,carls,0.3424606845513414
1765,carns,0.33600061671292014
1766,carny,0.2652173913043478
1767,carob,0.28123650940487205
1768,carol,0.3081251927227875
1769,carom,0.2866173296330558
1770,caron,0.3016651248843663
1771,carpi,0.2768115942028985
1772,carps,0.32161578785075545
1773,carrs,0.2904872032069072
1774,carry,0.2197039777983349
1775,carse,0.3932007400555041
1776,carta,0.2385291396854764
1777,carte,0.34124267653407336
1778,carts,0.3412889300030836
1779,carve,0.301140918902251
1780,carvy,0.23040394696268884
1781,casas,0.22637989515880358
1782,casco,0.2948041936478569
1783,cased,0.36691335183472096
1784,cases,0.32909343200740054
1785,casks,0.2495837187789084
1786,casky,0.2815602836879433
1787,caste,0.37989515880357694
1788,casts,0.27718162195498
1789,casus,0.2650940487203207
1790,catch,0.2015572001233426
1791,cater,0.34124267653407336
1792,cates,0.37989515880357694
1793,catty,0.20639839654640763
1794,cauda,0.2001541782300339
1795,cauks,0.28829787234042553
1796,cauld,0.2521276595744681
1797,caulk,0.23751156336725254
1798,cauls,0.31706753006475485
1799,caums,0.2955596669750231
1800,caups,0.296222633364169
1801,cauri,0.2843971631205674
1802,causa,0.2650940487203207
1803,cause,0.3678075855689177
1804,cavas,0.23707986432315759
1805,caved,0.2748535306814678
1806,cavel,0.28900709219858156
1807,caver,0.301140918902251
1808,caves,0.3397934011717545
1809,cavie,0.2949892075238976
1810,cavil,0.2442491520197348
1811,cawed,0.280172679617638
1812,cawks,0.26560283687943265
1813,caxon,0.24199814986123958
1814,cease,0.32909343200740054
1815,ceaze,0.2330249768732655
1816,cebid,0.2548411964230651
1817,cecal,0.27830712303422755
1818,cecum,0.20316065371569533
1819,cedar,0.3282608695652174
1820,ceded,0.17180080172679618
1821,ceder,0.2359081097748998
1822,cedes,0.2745605920444033
1823,cedis,0.33251618871415356
1824,ceiba,0.3093740363860623
1825,ceili,0.24390995991366016
1826,ceils,0.34666975023126734
1827,celeb,0.2110391612704286
1828,cella,0.27830712303422755
1829,celli,0.24390995991366016
1830,cello,0.2543786617329633
1831,cells,0.2887141535615171
1832,celom,0.2848442799876657
1833,celts,0.3395158803576934
1834,cense,0.2822540857230959
1835,cento,0.29872032069071847
1836,cents,0.3330558125192723
1837,centu,0.2690101757631822
1838,ceorl,0.3184859697810669
1839,cepes,0.2678692568609312
1840,cerci,0.2560437866173296
1841,cered,0.2359081097748998
1842,ceres,0.30084798026518655
1843,cerge,0.22343509096515574
1844,ceria,0.3483965464076472
1845,ceric,0.2560437866173296
1846,cerne,0.24360160345359233
1847,ceroc,0.2665124884366327
1848,ceros,0.36927227875423985
1849,certs,0.3516497070613629
1850,certy,0.2808664816527906
1851,cesse,0.23674067221708295
1852,cesta,0.37989515880357694
1853,cesti,0.34549799568300954
1854,cetes,0.2875423990132593
1855,cetyl,0.2687326549491212
1856,cezve,0.15137218624730187
1857,chace,0.2534690101757632
1858,chack,0.17395929694727105
1859,chaco,0.21917977181621956
1860,chado,0.2569996916435399
1861,chads,0.29133518347209375
1862,chafe,0.2706598828245452
1863,chaff,0.1679463459759482
1864,chaft,0.2187480727721246
1865,chain,0.25422448350292937
1866,chair,0.27281837804502007
1867,chais,0.3114708603145236
1868,chalk,0.22593277829170522
1869,chals,0.30548874498920753
1870,champ,0.21234967622571693
1871,chams,0.2839808818994758
1872,chana,0.19626888683317917
1873,chang,0.22161578785075547
1874,chank,0.21947271045328398
1875,chant,0.24707061362935556
1876,chaos,0.3219395621338267
1877,chape,0.28459759481961144
1878,chaps,0.28464384828862166
1879,chapt,0.23268578476719087
1880,chara,0.21486278137526982
1881,chard,0.2526827012025902
1882,chare,0.3175763182238668
1883,chark,0.23806660499537463
1884,charm,0.24532839962997227
1885,charr,0.21486278137526982
1886,chars,0.317622571692877
1887,chart,0.2656645081714462
1888,chary,0.24683934628430465
1889,chase,0.35622880049337036
1890,chasm,0.2839808818994758
1891,chats,0.30431699044094973
1892,chave,0.2641689793401172
1893,chavs,0.26421523280912734
1894,chawk,0.18997841504779522
1895,chaws,0.2695343817452976
1896,chaya,0.18273203823620104
1897,chays,0.28549182855380817
1898,cheap,0.28459759481961144
1899,cheat,0.30427073697193957
1900,check,0.1843200740055504
1901,cheek,0.1843200740055504
1902,cheep,0.19224483502929388
1903,cheer,0.2252235584335492
1904,chefs,0.2810669133518347
1905,cheka,0.276672833795868
1906,chela,0.3054424915201973
1907,chelp,0.24421831637372804
1908,chemo,0.2600061671292013
1909,chems,0.29434165895775516
1910,chere,0.2252235584335492
1911,chert,0.2760252852297255
1912,chess,0.2638760407030527
1913,chest,0.3146777674992291
1914,cheth,0.21191797718162197
1915,chevy,0.20379278445883442
1916,chews,0.2798951588035769
1917,chewy,0.2091119333950046
1918,chiao,0.2771353684859698
1919,chias,0.3114708603145236
1920,chibs,0.24420289855072463
1921,chica,0.20871106999691644
1922,chich,0.11635831020659883
1923,chick,0.13956213382670368
1924,chico,0.18478260869565216
1925,chics,0.219118100524206
1926,chide,0.2568917668825162
1927,chief,0.23626271970397777
1928,chiel,0.27104532839962997
1929,chiks,0.2423219241443108
1930,child,0.20615171137835336
1931,chile,0.27104532839962997
1932,chili,0.168331791551033
1933,chill,0.168331791551033
1934,chimb,0.1719087264878199
1935,chime,0.24953746530989823
1936,chimo,0.21524822695035462
1937,chimp,0.17795251310514953
1938,china,0.25422448350292937
1939,chine,0.26458526056120873
1940,ching,0.18721862473018808
1941,chink,0.18507554733271664
1942,chino,0.23029602220166512
1943,chins,0.26463151403021895
1944,chips,0.25024668516805426
1945,chirk,0.2036694418748073
1946,chirl,0.2324390995991366
1947,chirm,0.21093123650940487
1948,chiro,0.24888991674375577
1949,chirp,0.21159420289855074
1950,chirr,0.18046561825470242
1951,chirt,0.23126734505087881
1952,chiru,0.21917977181621956
1953,chits,0.2699198273203824
1954,chive,0.22977181621954978
1955,chivs,0.22981806968856
1956,chivy,0.15903484427998765
1957,chizz,0.12304964539007092
1958,chock,0.15003083564600678
1959,choco,0.12682701202590196
1960,chocs,0.22958680234350912
1961,chode,0.2673604687018193
1962,chogs,0.2549337033610854
1963,choil,0.23675609004008635
1964,choir,0.24888991674375577
1965,choke,0.25274437249460374
1966,choko,0.15003083564600678
1967,choky,0.1820074005550416
1968,chola,0.2711532531606537
1969,choli,0.23675609004008635
1970,cholo,0.17880049337033613
1971,chomp,0.18842121492445268
1972,chons,0.27510021584952205
1973,choof,0.14401788467468396
1974,chook,0.15003083564600678
1975,choom,0.15729263028060436
1976,choon,0.17234042553191492
1977,chops,0.2607153869873574
1978,chord,0.22875423990132593
1979,chore,0.29364785692260253
1980,chose,0.33230033919210605
1981,chota,0.26998149861239595
1982,chott,0.17762873882207836
1983,chout,0.21634289238359544
1984,choux,0.16998149861239592
1985,chowk,0.16604995374653098
1986,chows,0.2456059204440333
1987,chubs,0.22496145544249152
1988,chuck,0.12032069071847055
1989,chufa,0.20666049953746535
1990,chuff,0.11430773974714771
1991,chugs,0.2252235584335492
1992,chump,0.15871106999691642
1993,chums,0.23034227567067528
1994,chunk,0.16583410422448353
1995,churl,0.2131976564909035
1996,churn,0.20673758865248226
1997,churr,0.1612241751464693
1998,chuse,0.3025901942645698
1999,chute,0.25063213074313906
2000,chuts,0.2506783842121492
2001,chyle,0.2450662966389146
2002,chyme,0.22355843354918287
2003,chynd,0.17371261177921676
2004,cibol,0.23470551958063524
2005,cided,0.22975639839654638
2006,cider,0.29386370644465004
2007,cides,0.33251618871415356
2008,ciels,0.34666975023126734
2009,cigar,0.27102991057662656
2010,ciggy,0.1465464076472402
2011,cilia,0.2335491828553808
2012,cills,0.24395621338267034
2013,cimar,0.27614862781375266
2014,cimex,0.22684242984890535
2015,cinch,0.16187172371261177
2016,cinct,0.1855380820228184
2017,cines,0.3402096823928461
2018,cinqs,0.23922294172062902
2019,cions,0.3059204440333025
2020,cippi,0.12035152636447734
2021,circa,0.24568300955905026
2022,circs,0.2560900400863398
2023,cires,0.3588035769349368
2024,cirls,0.308063521430774
2025,cirri,0.15333024976873266
2026,cisco,0.26040703052728953
2027,cissy,0.223959296947271
2028,cists,0.24278445883441258
2029,cital,0.2843509096515572
2030,cited,0.2805581251927228
2031,citer,0.306845513413506
2032,cites,0.34549799568300954
2033,cives,0.3053962380511872
2034,civet,0.2534381745297564
2035,civic,0.09992291088498305
2036,civie,0.20263644773358003
2037,civil,0.1518963922294172
2038,civvy,0.1318994757940179
2039,clach,0.2027289546716004
2040,clack,0.1987974098057354
2041,clade,0.3161270428615479
2042,clads,0.31617329633055813
2043,claes,0.38106691335183474
2044,clags,0.3037002775208141
2045,claim,0.26401480111008324
2046,clame,0.30877274128893
2047,clamp,0.2371877890841813
2048,clams,0.30881899475794017
2049,clang,0.24645390070921985
2050,clank,0.24431082331174836
2051,clans,0.32386679000925067
2052,claps,0.30948196114708604
2053,clapt,0.25752389762565525
2054,claro,0.3081251927227875
2055,clart,0.29050262102991053
2056,clary,0.27167745914276903
2057,clash,0.30548874498920753
2058,clasp,0.30948196114708604
2059,class,0.27835337650323777
2060,clast,0.3291551032994141
2061,clats,0.3291551032994141
2062,claut,0.26510946654332407
2063,clave,0.28900709219858156
2064,clavi,0.24424915201973485
2065,claws,0.2943724946037619
2066,clays,0.31032994141227255
2067,clean,0.32382053654024046
2068,clear,0.34241443108233116
2069,cleat,0.3291088498304039
2070,cleck,0.20915818686401477
2071,cleek,0.20915818686401477
2072,cleep,0.21708294788775823
2073,clefs,0.30590502621029914
2074,cleft,0.25394696268886835
2075,clegs,0.3140610545790934
2076,cleik,0.267113783533765
2077,clems,0.3191797718162196
2078,clepe,0.21708294788775823
2079,clept,0.2678846746839346
2080,clerk,0.27326549491211843
2081,cleve,0.19665433240826397
2082,clews,0.30473327166204134
2083,click,0.16440024668516806
2084,clied,0.2817298797409805
2085,clies,0.34666975023126734
2086,cliff,0.1583872957138452
2087,clift,0.20918902251002158
2088,climb,0.19674683934628429
2089,clime,0.2743755781683626
2090,cline,0.28942337341967317
2091,cling,0.21205673758865246
2092,clink,0.20991366019118102
2093,clint,0.23751156336725254
2094,clipe,0.2750385445575085
2095,clips,0.27508479802651864
2096,clipt,0.22312673450508785
2097,clits,0.2947579401788467
2098,cloak,0.2672217082947888
2099,cloam,0.27448350292938634
2100,clock,0.17486894850447116
2101,clods,0.2922448350292939
2102,cloff,0.16885599753314834
2103,clogs,0.2797718162195498
2104,cloke,0.2775824853530682
2105,clomb,0.20721554116558744
2106,clomp,0.21325932778291706
2107,clone,0.2998920752389762
2108,clonk,0.2203823620104841
2109,clons,0.2999383287079864
2110,cloop,0.1827937095282146
2111,cloot,0.20246685168054274
2112,clops,0.2855534998458218
2113,close,0.3571384520505704
2114,clote,0.30518038852913965
2115,cloth,0.2296022201665125
2116,clots,0.30522664199814986
2117,cloud,0.22819919827320384
2118,clour,0.25448658649398703
2119,clous,0.2931390687634906
2120,clout,0.24118100524205982
2121,clove,0.2650786308973173
2122,clown,0.2131976564909035
2123,clows,0.27044403330249767
2124,cloye,0.28635522664199814
2125,cloys,0.2864014801110083
2126,cloze,0.2610699969164354
2127,clubs,0.24979956830095587
2128,cluck,0.14515880357693495
2129,clued,0.26248843663274746
2130,clues,0.3274283071230343
2131,cluey,0.25664508171446193
2132,clump,0.1835491828553808
2133,clung,0.19281529448041934
2134,clunk,0.1906722170829479
2135,clype,0.24905951279679311
2136,cnida,0.26490903484427997
2137,coach,0.21917977181621956
2138,coact,0.24284613012642614
2139,coady,0.261840888066605
2140,coala,0.2440178846746839
2141,coals,0.34677767499229106
2142,coaly,0.27599444958371877
2143,coapt,0.27397471477027446
2144,coarb,0.28123650940487205
2145,coast,0.34560592044403327
2146,coate,0.3455596669750231
2147,coati,0.30080172679617634
2148,coats,0.34560592044403327
2149,cobbs,0.22753623188405797
2150,cobby,0.15675300647548568
2151,cobia,0.27508479802651864
2152,coble,0.27946345975948195
2153,cobra,0.28123650940487205
2154,cobza,0.22382053654024053
2155,cocas,0.2948041936478569
2156,cocci,0.1576472402096824
2157,cocco,0.09969164353993216
2158,cocks,0.22565525747764414
2159,cocky,0.15487203206907185
2160,cocoa,0.19204440333024975
2161,cocos,0.20245143385753933
2162,codas,0.3326241134751773
2163,codec,0.24022510021584953
2164,coded,0.24022510021584953
2165,coden,0.28573851372186243
2166,coder,0.30433240826395314
2167,codes,0.34298489053345665
2168,codex,0.2446654332408264
2169,codon,0.18302497687326552
2170,coeds,0.34298489053345665
2171,coffs,0.21964230650632133
2172,cogie,0.2857076780758557
2173,cogon,0.1705519580635214
2174,cogue,0.26646623496762256
2175,cohab,0.2442645698427382
2176,cohen,0.2750539623805119
2177,cohoe,0.22954054887449893
2178,cohog,0.15217391304347827
2179,cohos,0.22958680234350912
2180,coifs,0.2775979031760715
2181,coign,0.22850755473327167
2182,coils,0.31238051187172367
2183,coins,0.3059204440333025
2184,coirs,0.32451433857539314
2185,coits,0.3112087573234659
2186,coked,0.26342892383595434
2187,cokes,0.3283687943262411
2188,colas,0.34677767499229106
2189,colby,0.20872648781991981
2190,colds,0.2922448350292939
2191,coled,0.29219858156028367
2192,coles,0.3571384520505705
2193,coley,0.28635522664199814
2194,colic,0.20962072155411654
2195,colin,0.2551341350601295
2196,colls,0.2544249152019735
2197,colly,0.18364168979340117
2198,colog,0.17701202590194265
2199,colon,0.1971785383903793
2200,color,0.21577243293246995
2201,colts,0.30522664199814986
2202,colza,0.25070921985815603
2203,comae,0.32522355843354916
2204,comal,0.2744835029293864
2205,comas,0.3252698119025594
2206,combe,0.2579555966697502
2207,combi,0.2131976564909035
2208,combo,0.15524205982115324
2209,combs,0.2580018501387604
2210,comby,0.18721862473018808
2211,comer,0.2969781066913352
2212,comes,0.3356305889608387
2213,comet,0.28367252543940796
2214,comfy,0.17932469935245143
2215,comic,0.1881128584643848
2216,comix,0.19255319148936167
2217,comma,0.2225100215849522
2218,commo,0.1301572617946346
2219,comms,0.23291705211224173
2220,commy,0.16213382670366944
2221,compo,0.16128584643848287
2222,comps,0.26404563675609005
2223,compt,0.21208757323465927
2224,comte,0.28367252543940796
2225,comus,0.27163120567375887
2226,conch,0.17234042553191492
2227,condo,0.18302497687326552
2228,coned,0.28573851372186243
2229,cones,0.35067838421214925
2230,coney,0.2798951588035769
2231,confs,0.26515572001233423
2232,conga,0.262904717853839
2233,conge,0.2732654949121184
2234,congo,0.1705519580635214
2235,conia,0.29551341350601296
2236,conic,0.20316065371569536
2237,conin,0.20316065371569536
2238,conks,0.2711686709836571
2239,conky,0.2003854455750848
2240,conne,0.24791859389454207
2241,conns,0.2479648473635523
2242,conte,0.29872032069071847
2243,conto,0.1960067838421215
2244,conus,0.28667900092506937
2245,convo,0.1559050262102991
2246,cooch,0.12682701202590196
2247,cooed,0.24022510021584953
2248,cooee,0.20240518038852912
2249,cooer,0.2665124884366327
2250,cooey,0.234381745297564
2251,coofs,0.21964230650632133
2252,cooks,0.22565525747764414
2253,cooky,0.15487203206907185
2254,cools,0.2544249152019735
2255,cooly,0.18364168979340117
2256,coomb,0.15524205982115324
2257,cooms,0.23291705211224173
2258,coomy,0.16213382670366944
2259,coons,0.2479648473635523
2260,coops,0.23358001850138763
2261,coopt,0.18162195497995687
2262,coost,0.2532531606537157
2263,coots,0.2532531606537157
2264,cooze,0.2090965155720012
2265,copal,0.27514646931853226
2266,copay,0.2551495528831329
2267,coped,0.2713536848596978
2268,copen,0.2790471785383904
2269,coper,0.29764107308048104
2270,copes,0.33629355534998456
2271,coppy,0.1627967930928153
2272,copra,0.2872802960222016
2273,copse,0.33629355534998456
2274,copsy,0.26555658341042243
2275,coqui,0.19808818994757937
2276,coral,0.3081251927227875
2277,coram,0.2866173296330558
2278,corbe,0.2915972864631514
2279,corby,0.22086031452358929
2280,cords,0.3043786617329633
2281,cored,0.30433240826395314
2282,corer,0.2665124884366327
2283,cores,0.36927227875423985
2284,corey,0.29848905334566755
2285,corgi,0.24710144927536232
2286,coria,0.3141073080481036
2287,corks,0.28976256552574775
2288,corky,0.21897934011717546
2289,corms,0.29702436016034534
2290,corni,0.26726796176379897
2291,corno,0.2093123650940487
2292,corns,0.3120721554116559
2293,cornu,0.24802651865556585
2294,corny,0.24128893000308355
2295,corps,0.2976873265494912
2296,corse,0.36927227875423985
2297,corso,0.26655874190564294
2298,cosec,0.3051649707061363
2299,cosed,0.3429848905334567
2300,coses,0.3051649707061363
2301,coset,0.3559666975023127
2302,cosey,0.33714153561517113
2303,cosie,0.3631205673758865
2304,costa,0.34560592044403327
2305,coste,0.3559666975023127
2306,costs,0.2532531606537157
2307,cotan,0.2883595436324391
2308,coted,0.29102682701202587
2309,cotes,0.3559666975023127
2310,coths,0.2803885291396855
2311,cotta,0.24284613012642614
2312,cotts,0.2532531606537157
2313,couch,0.16554116558741905
2314,coude,0.2789392537773666
2315,cough,0.19088806660499535
2316,could,0.22819919827320384
2317,count,0.23472093740363859
2318,coupe,0.2722479185938945
2319,coups,0.27229417206290474
2320,courb,0.22759790317607154
2321,courd,0.24033302497687326
2322,coure,0.30522664199814986
2323,cours,0.30527289546716
2324,court,0.25331483194572924
2325,couta,0.2815602836879433
2326,couth,0.21634289238359544
2327,coved,0.25092506938020354
2328,coven,0.2586185630588961
2329,cover,0.27721245760098673
2330,coves,0.31586493987049025
2331,covet,0.2639068763490595
2332,covey,0.24508171446191795
2333,covin,0.21386062288004937
2334,cowal,0.26003700277520814
2335,cowan,0.2535769349367869
2336,cowed,0.25624421831637373
2337,cower,0.2825316065371569
2338,cowks,0.24167437557816834
2339,cowls,0.27044403330249767
2340,cowps,0.2495991366019118
2341,cowry,0.21179463459759484
2342,coxae,0.29919827320382364
2343,coxal,0.2484582176996608
2344,coxed,0.2446654332408264
2345,coxes,0.30960530373111317
2346,coxib,0.18717237126117792
2347,coyau,0.2627351218008017
2348,coyed,0.27220166512488436
2349,coyer,0.29848905334566755
2350,coyly,0.18364168979340117
2351,coypu,0.2015109466543324
2352,cozed,0.24691643539932162
2353,cozen,0.25460992907801416
2354,cozes,0.31185630588960833
2355,cozey,0.2410730804810361
2356,cozie,0.26705211224175146
2357,craal,0.2397008942337342
2358,crabs,0.3155720012334258
2359,crack,0.21093123650940487
2360,craft,0.2557200123342584
2361,crags,0.3158341042244835
2362,craic,0.24568300955905026
2363,craig,0.27102991057662656
2364,crake,0.31364477335800184
2365,crame,0.3209065679925994
2366,cramp,0.24932161578785073
2367,crams,0.3209528214616096
2368,crane,0.3359543632439099
2369,crank,0.25644465001541783
2370,crans,0.33600061671292014
2371,crape,0.3215695343817453
2372,craps,0.32161578785075545
2373,crapy,0.25083256244218316
2374,crare,0.29044094973789697
2375,crash,0.317622571692877
2376,crass,0.2904872032069072
2377,crate,0.34124267653407336
2378,crave,0.301140918902251
2379,crawl,0.2557200123342584
2380,craws,0.3065063213074314
2381,crays,0.322463768115942
2382,craze,0.29713228492136906
2383,crazy,0.22639531298180698
2384,creak,0.31364477335800184
2385,cream,0.3209065679925994
2386,credo,0.30433240826395314
2387,creds,0.3386679000925069
2388,creed,0.2359081097748998
2389,creek,0.22129201356768424
2390,creel,0.25006167129201357
2391,creep,0.2292167745914277
2392,crees,0.30084798026518655
2393,creme,0.2285538082022818
2394,crems,0.331313598519889
2395,crena,0.3359543632439099
2396,crepe,0.2292167745914277
2397,creps,0.3319765649090348
2398,crept,0.28001850138760404
2399,crepy,0.26119333950046253
2400,cress,0.30084798026518655
2401,crest,0.3516497070613629
2402,crewe,0.21410730804810357
2403,crews,0.3168670983657107
2404,crias,0.34844279987665744
2405,cribs,0.2811748381128585
2406,crick,0.17653407338883748
2407,cried,0.29386370644465004
2408,crier,0.2560437866173296
2409,cries,0.3588035769349368
2410,crime,0.286509404872032
2411,crimp,0.21492445266728338
2412,crims,0.28655565834104224
2413,crine,0.3015572001233426
2414,crios,0.32451433857539314
2415,cripe,0.28717237126117795
2416,crips,0.2872186247301881
2417,crise,0.3588035769349368
2418,crisp,0.2872186247301881
2419,crith,0.23126734505087881
2420,crits,0.3068917668825162
2421,croak,0.2793555349984582
2422,croci,0.221754548257786
2423,crock,0.18700277520814063
2424,crocs,0.26655874190564294
2425,croft,0.23179155103299415
2426,crogs,0.2919056429232192
2427,cromb,0.21934936786925685
2428,crome,0.2969781066913352
2429,crone,0.3120259019426457
2430,cronk,0.23251618871415358
2431,crons,0.3120721554116559
2432,crony,0.24128893000308355
2433,crook,0.18700277520814063
2434,crool,0.21577243293246995
2435,croon,0.2093123650940487
2436,crops,0.2976873265494912
2437,crore,0.2665124884366327
2438,cross,0.26655874190564294
2439,crost,0.31736046870181933
